fips,breast.wf9699,pop.wf9699,cervix.wf9699,lung.wf9699,prostate.wm9699,pop.wm9699,lung.wm9699,prostate.bm9699,pop.bm9699,Totalpop,Smokecurmsm,Smokevrmsm,Smokecurmsf,Smokevrmsf,Obesesm,Noinssm,Mammog2ysm,Pap3yrsm,ses1990,CR9599Sm,fobt2ysm,BlackPct,HispPct
37079,22.5,20138,0,32.2,60.1,20823,132.4,48.3,16042,15384,0.274,0.498,0.204,0.403,0.35,0.121,0.433,0.692,88.43,20.4,0.25,42.36,1.17
37081,26.9,572753,3.6,41.5,33.3,523444,89.1,87.8,188054,347420,0.283,0.569,0.252,0.446,0.305,0.114,0.588,0.72,122.82,21.5,0.36,26.41,0.72
37083,42.5,54148,1.7,51.9,24.3,49969,116.6,84.4,53175,55516,0.269,0.516,0.224,0.403,0.393,0.141,0.512,0.692,77.2,24.6,0.25,49.61,0.44
37085,35.5,125042,4.2,42.5,36,120640,111.9,107.6,35760,67822,0.269,0.556,0.207,0.403,0.31,0.141,0.51,0.692,96.63,23.2,0.23,22.52,1.68
37087,27.2,104911,4.2,38.6,22.1,95441,85.3,0,1483,46942,0.284,0.522,0.241,0.499,0.328,0.145,0.462,0.552,102.61,19.8,0.21,1.21,0.39
37089,16.2,159438,2.3,35.6,31.2,147744,85.4,74.5,5466,69285,0.264,0.522,0.245,0.499,0.327,0.144,0.478,0.714,116.08,20.1,0.24,3.19,0.93
37091,25,18977,0,49.3,34.2,16957,140.9,65.5,23043,22523,0.288,0.553,0.204,0.403,0.351,0.139,0.446,0.688,82.24,25.7,0.19,57.75,0.24
37093,24.9,24026,4,90.6,12.4,25278,89.8,121,25196,22856,0.269,0.513,0.226,0.404,0.354,0.137,0.51,0.692,85.23,23.2,0.23,43.11,0.83
37095,43.8,7147,0,28.6,23.6,7463,77.4,48.5,4088,5411,0.279,0.544,0.204,0.458,0.334,0.139,0.51,0.728,79.25,22.8,0.19,33.17,0.49
37097,20.7,189070,2.3,27.3,27.6,180936,102,54.4,33694,92931,0.252,0.52,0.229,0.438,0.338,0.108,0.527,0.672,109.12,21.5,0.26,15.8,0.78
37099,30.4,53554,8.4,41.4,37.8,49797,103.9,96.4,1172,26846,0.236,0.483,0.268,0.499,0.302,0.145,0.462,0.615,100.6,19.8,0.24,1.67,0.55
37101,28.7,171544,3.5,40.4,31.7,167005,126.2,62.7,36087,81306,0.269,0.556,0.211,0.403,0.357,0.141,0.444,0.692,102.8,21.7,0.25,17.72,1.26
37103,8.5,11744,9.3,41.7,33.7,10927,151.7,80.1,6652,9414,0.274,0.544,0.204,0.403,0.312,0.133,0.51,0.669,86.3,23.3,0.23,39.04,0.18
37105,22.9,75126,2.2,43,35,71675,106.2,38.6,21102,41374,0.283,0.567,0.207,0.404,0.31,0.115,0.568,0.735,108.22,23.2,0.23,22.76,1.51
37107,28.2,72769,1.4,46.1,45.3,67628,89,84.5,41600,57274,0.274,0.549,0.211,0.403,0.35,0.121,0.444,0.688,93.65,23.3,0.25,39.45,0.69
