fips,breast.wf9699,pop.wf9699,cervix.wf9699,lung.wf9699,prostate.wm9699,pop.wm9699,lung.wm9699,prostate.bm9699,pop.bm9699,Totalpop,Smokecurmsm,Smokevrmsm,Smokecurmsf,Smokevrmsf,Obesesm,Noinssm,Mammog2ysm,Pap3yrsm,ses1990,CR9599Sm,fobt2ysm,BlackPct,HispPct
13181,25,9440,6.7,35.9,31,9227,165.1,155,6563,7442,0.249,0.483,0.175,0.294,0.344,0.145,0.546,0.656,81.87,21.1,0.14,38.18,0.44
13183,40,12245,10.8,70.6,25.9,12529,126.1,31,4169,6202,0.237,0.419,0.2,0.403,0.309,0.139,0.546,0.716,85.55,20.9,0.18,21.75,2.87
13185,25.4,105451,8.8,52.1,32.7,105234,107.9,83.4,57765,75981,0.465,0.649,0.12,0.329,0.329,0.173,0.484,0.466,104.87,17.9,0.06,31.88,1.14
13187,33.8,35421,2.7,52.5,20,35435,110.8,74.07001355,774,14573,0.234,0.4,0.189,0.398,0.284,0.107,0.511,0.744,100.12,19.8,0.22,1.41,0.61
13189,42.7,26117,0,51.3,26.8,24384,136.7,111,16303,20119,0.253,0.444,0.22,0.303,0.344,0.119,0.591,0.709,88.8,21.1,0.21,36.37,0.37
13191,49.9,10220,0,29.7,0,10232,121,137.3,8800,8634,0.284,0.476,0.198,0.412,0.326,0.143,0.583,0.767,82.79,25.3,0.18,43.34,0.57
13193,15.7,9763,32.3,43.7,27.1,9422,97.1,69.6,15089,13114,0.192,0.415,0.23,0.337,0.438,0.137,0.546,0.619,71.31,20.4,0.16,58.71,0.6
13195,29.2,43705,2.2,34.2,19.2,42555,97.5,115.3,5123,21050,0.234,0.504,0.23,0.406,0.339,0.107,0.506,0.742,96.38,20.2,0.2,8.32,0.46
13197,34.5,7073,13.7,13.8,16.4,6915,136.5,81.1,5712,5590,0.232,0.466,0.252,0.432,0.384,0.137,0.546,0.682,67.14,20,0.21,41.32,0.48
13199,13.1,23829,0,40.4,34.5,22239,101.3,93.3,21559,22411,0.2,0.407,0.214,0.367,0.304,0.117,0.606,0.744,78.82,20,0.23,44.61,0.36
13201,29.4,8838,0,29.2,49,8463,76.6,0,3504,6280,0.237,0.608,0.206,0.429,0.413,0.166,0.546,0.605,83.43,20.4,0.11,27.48,0.36
13205,13,20582,0,49.5,28.2,19417,119.8,56,20098,20275,0.234,0.424,0.206,0.386,0.445,0.166,0.484,0.646,77.04,20.4,0.11,47.91,0.89
13207,25.2,24766,0,37,11.4,24632,162.4,54.6,13563,17113,0.232,0.412,0.194,0.34,0.397,0.111,0.606,0.673,103.53,20,0.22,31.78,0.63
13209,7.5,10251,0,40.4,50.2,10119,129.7,0,5389,7163,0.258,0.454,0.175,0.324,0.328,0.119,0.546,0.619,81.11,21.1,0.17,28.27,1.99
13211,19.3,18117,0,38.4,15.7,17547,68.8,68.6,10836,12883,0.249,0.444,0.154,0.34,0.377,0.108,0.546,0.673,95.21,22.1,0.21,34.73,0.64
13213,26.4,64437,4.4,41.9,43.6,63776,110.5,0,240,26147,0.269,0.445,0.23,0.367,0.344,0.107,0.511,0.646,91.55,20.1,0.28,0.25,0.78
13215,29.4,203246,2.8,39.6,46,201266,83.4,93,142474,179278,0.192,0.415,0.252,0.432,0.342,0.137,0.382,0.682,107.11,20.4,0.26,37.95,2.91
13217,22.9,84524,2.4,38.5,22.8,80560,108.2,100.1,27473,41808,0.234,0.428,0.173,0.34,0.341,0.107,0.501,0.673,104.22,20,0.2,22.35,0.56
13219,27.4,42718,0,49.8,38.8,41477,75,89.2,4073,17618,0.232,0.444,0.154,0.297,0.304,0.121,0.546,0.73,124.7,20,0.16,7.37,0.76
13221,32.9,16224,5.7,53.7,17.1,15561,82.5,103.5,6159,9763,0.249,0.483,0.161,0.303,0.339,0.127,0.503,0.673,92.86,20,0.2,24.73,0.37
13223,23.1,134232,3.2,57.2,44.4,136307,105,203.6,6895,41611,0.232,0.394,0.154,0.324,0.288,0.117,0.606,0.734,113.52,20,0.23,3.93,0.52
13225,38.3,23121,0,50.3,20,22709,131.2,91.1,22940,21189,0.249,0.437,0.194,0.331,0.368,0.108,0.484,0.582,97.15,18,0.2,47.52,1.37
13227,37.9,37957,0,28.8,33,36870,92.2,0,856,14432,0.2,0.394,0.229,0.398,0.283,0.121,0.511,0.669,94.07,19.8,0.23,1.47,0.27
13229,14,27047,0,31,22.2,26363,146.2,161.4,3932,13328,0.264,0.487,0.198,0.356,0.362,0.119,0.546,0.619,90.28,20.9,0.18,11.68,0.66
13231,15,18772,0,62.7,56.1,18806,77.5,110.7,5768,10224,0.232,0.428,0.222,0.337,0.304,0.121,0.546,0.682,102.82,20.4,0.21,20.04,0.26
13233,28.5,60918,1.9,43.9,30.4,57894,139.9,23.8,10961,33815,0.245,0.503,0.181,0.367,0.334,0.122,0.606,0.744,88.49,20,0.22,14.29,1.63
13235,42.7,10838,5,41.7,49,10124,37,88.4,5312,8108,0.249,0.412,0.194,0.324,0.377,0.108,0.484,0.716,84.97,21.6,0.2,32.46,2.02
13237,12.1,21369,5.4,43.1,36.8,21293,91.6,95.7,12360,14137,0.249,0.444,0.194,0.324,0.373,0.108,0.544,0.656,96.13,22.1,0.2,32.79,0.85
13239,0,2283,0,0,0,2172,160.8,37.8,2357,2209,0.235,0.575,0.165,0.386,0.367,0.152,0.546,0.619,60.87,20.4,0.1,49.93,0
13241,25.5,27072,4.1,29.1,25.5,25733,91.5,0,182,11648,0.234,0.526,0.251,0.406,0.339,0.144,0.506,0.667,96.36,20.1,0.18,0.35,0.44
13243,20.3,6087,0,31.2,29.7,5729,167.3,73.1,8707,8023,0.252,0.415,0.252,0.432,0.413,0.137,0.382,0.682,54.16,20.4,0.21,58.17,0.04
13245,27.5,193690,0.6,50.2,28.4,195859,116.1,76.5,165175,189719,0.249,0.444,0.175,0.294,0.338,0.145,0.606,0.778,108.13,21.1,0.14,41.96,1.92
13247,21.8,120024,4.1,55.1,28.6,118630,103.5,21,12199,54091,0.234,0.428,0.189,0.367,0.304,0.111,0.501,0.675,132.83,20,0.24,8.03,0.92
13249,0,4785,0,63.2,49.6,4715,99,170.1,2751,3588,0.249,0.437,0.252,0.386,0.397,0.119,0.546,0.682,84.95,20.4,0.21,34.08,1.03
13251,41,14758,7.3,58.7,34.4,14022,134.8,111,13112,13842,0.249,0.444,0.175,0.372,0.298,0.139,0.606,0.731,81.57,21.7,0.14,44.69,0.13
13253,15,11687,0,16.3,12.2,12495,75.6,77.7,6469,9010,0.237,0.455,0.232,0.386,0.36,0.166,0.546,0.581,76.35,20.5,0.15,32.74,6.11
13255,41,77428,3.6,49.4,33.5,74346,108,89,35131,54457,0.234,0.428,0.189,0.331,0.304,0.107,0.546,0.734,100.21,20,0.24,29.08,0.48
13257,27.4,44258,1.5,26.2,36,41515,108.2,173.9,6767,23257,0.234,0.428,0.235,0.406,0.339,0.125,0.511,0.63,93.16,19.8,0.25,11.8,0.88
13259,23.1,3541,0,48.4,18.1,3407,128.1,135.6,6932,5654,0.236,0.415,0.239,0.386,0.413,0.156,0.382,0.648,60.31,20.4,0.21,63.45,0.17
13261,16.2,31717,1.5,43,29.2,28470,123.2,121.6,28967,30228,0.237,0.415,0.194,0.386,0.368,0.108,0.446,0.677,90.19,21.4,0.2,46.52,0.7
13263,48.8,4475,14.6,45.5,29.8,4675,95.5,56.4,8340,6524,0.223,0.428,0.193,0.356,0.342,0.111,0.546,0.682,67.8,20,0.21,62.33,0.79
13265,66.1,1426,0,0,172.3,1150,76.5,105.2,2416,1915,0.249,0.444,0.193,0.324,0.338,0.121,0.546,0.646,55.54,21.1,0.21,61.35,0.41
