fips,breast.wf9699,pop.wf9699,cervix.wf9699,lung.wf9699,prostate.wm9699,pop.wm9699,lung.wm9699,prostate.bm9699,pop.bm9699,Totalpop,Smokecurmsm,Smokevrmsm,Smokecurmsf,Smokevrmsf,Obesesm,Noinssm,Mammog2ysm,Pap3yrsm,ses1990,CR9599Sm,fobt2ysm,BlackPct,HispPct
20065,58.2,6263,0,46.7,18.4,6034,74.3,0,214,3543,0.22,0.496,0.178,0.36,0.261,0.124,0.396,0.571,104.32,22.9,0,2.56,0.67
20067,30.7,15336,6.5,51.1,0,15219,41.2,0,95,7159,0.289,0.52,0.099,0.308,0.355,0.129,0.492,0.522,108.62,16.4,0,0,21.6
20069,28.3,11092,9.3,13.8,0,10907,56.3,0,54,5396,0.287,0.495,0.114,0.308,0.303,0.129,0.5,0.619,104.84,17.2,0,0.03,4.89
20071,28.5,3358,0,23.2,27.6,3273,83.6,446.1,64,1774,0.229,0.495,0.245,0.49,0.317,0.094,0.492,0.603,113.05,24.3,0,0.45,5.91
20073,13.4,16311,5.1,55.3,15.7,15544,101,0,46,7847,0.245,0.507,0.197,0.431,0.286,0.112,0.404,0.551,98.67,20.5,0.17,0.05,1.44
20075,47.7,4786,0,55.1,85.4,4322,57.6,0,11,2388,0.233,0.495,0.245,0.374,0.297,0.129,0.492,0.522,108,13.8,0,0.04,5.48
20077,33,13146,0,32.7,28.5,12402,87.4,0,37,7124,0.258,0.492,0.197,0.392,0.298,0.113,0.404,0.686,104.2,20.5,0.13,0.36,1.65
20079,23.8,67521,2.8,26.6,33.7,63875,79.1,0,1486,31028,0.224,0.454,0.197,0.392,0.298,0.112,0.404,0.551,117.44,20.5,0.26,1.56,5.05
20081,9.8,7864,0,50.8,16.6,7913,82.9,0,4,3886,0.233,0.495,0.099,0.439,0.303,0.113,0.511,0.647,108.18,16.4,0,0.15,12.91
20083,48.6,4403,0,24.7,0,4393,29,0,44,2177,0.282,0.522,0.156,0.35,0.296,0.108,0.492,0.522,110.28,17.2,0,0.27,1.19
20085,20.6,22841,5.4,22.6,12.2,22280,75.2,0,115,11525,0.242,0.518,0.197,0.381,0.325,0.112,0.492,0.711,108.34,21.8,0.24,0.35,1.49
20087,21.9,34747,0,32.2,21.9,35802,59.3,0,197,15905,0.31,0.534,0.229,0.405,0.325,0.119,0.492,0.711,115.4,22.2,0.24,0.4,1.37
20089,13.8,7815,0,24,31.9,7700,54.8,0,1,4251,0.243,0.505,0.166,0.36,0.326,0.092,0.492,0.509,97.72,20.5,0.22,0,0.28
20091,27,834842,1.3,43,29.6,784908,66.4,115.4,17698,355054,0.183,0.447,0.163,0.384,0.258,0.05,0.516,0.711,146.19,17.9,0.24,1.91,1.96
20093,0,8074,0,60.4,72.7,8433,34.2,0,18,4027,0.289,0.524,0.156,0.438,0.355,0.129,0.492,0.522,109.75,17.2,0,0.07,16.51
