hexid,amphPrev,birdPrev,fishPrev,mammPrev,reptPrev,jan.avg,jan.stdev,jul.avg,jul.stdev,ppt.avg,ppt.stdev,ppt.min,ppt.max,seas.avg,elev.min,elev.max,elev.avg,elev.stdev,fractal,dominance,contagion,slope.max,slope.min,slope.med,slope.avg,slope.stdev,slope.iqr,aspect.avg,aspect.dev,aspect.med,crop.pasture,grass.crop,wood.crop,grass,shrub,grass.shrub,deciduous,evergreen,mix.forest,water,coast.wet,barren,tundra,urban,roads.maj,roads.min,streams.maj,streams.per,streams.int,streams.bra,fed.park,fed.refuge,fed.wilder,fed.indian,fed.mil,fed.forest,non.fed,federal,stream,roads
3922,18,78,55,27,12,-1.836,0.457,22.124,0.442,1134.646,10.51,1117,1170,23.96,223,427,316,39.6,1.407,0.191,0.316,3.244,0.01,1.15,1.198,0.618,0.842,207.9,76.9,215.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.6877,30.7631,53.289,0,53.289,53.289,0,0,0,0,0,0,0,0,159.867,47.4509
3923,21,74,49,27,11,-1.929,0.541,22.005,0.547,1147.847,8.135,1131,1168,23.934,244,485,328,50.2,1.531,0.911,0.737,4.428,0.079,1.43,1.524,0.784,1.129,335.2,76.7,343.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29.2137,100.425,0,100.425,100.425,0,0,0,0,0,0,0,0,301.275,29.2137
3924,16,63,52,27,9,-1.592,0.548,22.085,0.618,1145.601,16.517,1119,1211,23.677,213,518,354,58.8,1.238,0.745,0.728,4.553,0.029,1.433,1.521,0.786,1.044,304.8,75.1,315.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34.2397,41.1549,104.934,0,104.934,104.934,0,0,0,0,0,0,0,0,314.802,75.3946
3925,19,62,43,27,11,-1.73,0.725,21.873,0.819,1136.818,19.665,1101,1182,23.603,213,640,421,85.7,1.248,0.729,0.576,6.726,0.186,1.995,2.18,1.175,1.66,290.3,72.3,293.8,0,0.00309,0.01855,0,0,0,0.97836,0,0,0,0,0,0,0,58.2552,0,67.571,0,67.571,67.571,0,0,0,0,0,0,0,0,202.713,58.2552
3926,25,83,39,31,14,-1.639,1,21.619,1.051,1124.296,13.475,1081,1169,23.258,198,757,486,120.9,1.286,0.693,0.789,11.154,0.124,2.913,3.232,1.95,2.511,320.5,74.3,317,0,0.00154,0.00772,0,0,0,0.94907,0,0.02932,0,0,0,0,0.01235,8.7558,53.3904,51.734,0,51.734,51.734,0,0,0,0,0,0,0,0,155.202,62.1462
3927,20,77,22,34,16,-1.407,0.821,21.096,0.865,1159.826,24.96,1080,1243,22.503,390,975,632,93.9,1.336,0.516,0.733,10.429,0.064,2.192,2.68,1.918,2.553,312.2,76.1,317.3,0,0,0.00926,0,0,0,0.93827,0.00463,0.00463,0,0,0,0,0.04321,8.4689,60.6922,62.752,0,62.752,62.752,0,0,0,0,0,0,0,0,188.256,69.1611
3928,23,60,27,29,13,-0.775,0.875,21.252,0.874,1094.608,46.304,1010,1235,22.026,396,914,621,87.1,1.217,0.779,0.62,6.78,0.122,2.231,2.372,1.26,1.755,240.7,74.6,241.9,0,0,0,0,0,0,0.99537,0,0.00463,0,0,0,0,0,50.16,0,50.743,0,50.743,50.743,0,0,0,0,0,0,0,0,152.229,50.16
3929,15,53,32,29,12,-0.88,0.902,20.836,0.929,1073.253,23.85,1014,1146,21.716,386,915,623,99.8,1.272,0.669,0.718,6.412,0.052,2.426,2.622,1.359,1.93,288.8,71.6,293.3,0,0,0,0,0,0,0.99846,0,0,0,0,0,0,0.00154,17.4315,35.7103,48.062,0,48.062,48.062,0,0,0,0,0,0,0,0,144.186,53.1418
3930,15,90,43,37,8,-1.182,0.951,20.453,1.035,1143.383,72.439,1042,1370,21.635,427,1227,741,124,1.243,0.653,0.732,10.833,0.079,2.411,2.836,1.812,2.443,311.4,76.5,320,0,0,0,0,0,0,0.78207,0,0.21484,0,0,0,0,0.00309,32.1055,28.0319,56.486,0,56.486,56.486,0,0,0,0,0,20.3544,0,20.3544,169.458,60.1373
3931,20,109,63,35,10,-0.776,1.568,20.811,1.628,1148.368,64.594,1060,1411,21.587,502,1304,777,163.6,1.434,0.408,0.607,13.273,0.163,3.124,3.905,2.762,3.454,289.7,77.8,310.8,0,0,0,0,0,0,0.5774,0,0.4226,0,0,0,0,0,0,22.2171,65.559,0,65.559,65.559,0,0,0,0,0,214.9231,0,214.9231,196.677,22.2171
3932,23,107,65,35,9,0.77,1.071,21.892,1.13,1212.332,74.898,1090,1337,21.122,492,1152,675,105.7,1.318,0.514,0.684,10.825,0.065,1.168,1.814,1.802,1.171,275.9,75.2,,0,0,0,0,0,0,0.2643,0,0.7357,0,0,0,0,0,0,86.1689,81.441,0,81.441,81.441,109.5756,0,0,0,0,0,0,109.5756,244.323,86.1689
4041,20,142,47,41,14,-5.891,0.407,19.145,0.459,1115.324,18.312,1086,1173,25.035,395,589,489,39.4,1.422,0.52,0.711,3.713,0.023,1.159,1.315,0.751,1.056,179.8,79,196.2,0,0,0.03698,0,0,0,0.73806,0,0.21109,0,0,0,0,0.01387,0,28.1648,28.568,0,28.568,28.568,0,0,0,0,0,0,0,0,85.704,28.1648
4042,17,104,45,40,10,-5.603,0.49,19.361,0.481,1111.495,15.877,1081,1153,24.964,365,574,466,38.8,1.271,0.797,0.683,3.95,0.014,0.994,1.133,0.669,0.947,226.8,77.3,235,0,0,0.00775,0,0,0,0.93333,0,0.04961,0,0,0,0,0.0093,41.2069,0,27.743,0,27.743,27.743,0,0,0,0,0,0.9828,0,0.9828,83.229,41.2069
4043,13,114,39,39,14,-4.914,0.45,20.082,0.476,1068.895,9.932,1044,1094,24.995,304,506,416,47.4,1.22,0.77,0.786,4.356,0,1.274,1.448,0.895,1.199,215.9,74.7,225,0,0,0.04012,0,0,0,0.89815,0,0.02006,0,0,0,0,0.04167,28.3028,49.9476,83.265,0,83.265,83.265,0,0,0,0,0,0,0,0,249.795,78.2504
4044,22,116,40,40,14,-4.892,0.329,20.108,0.338,1086.292,19.19,1042,1121,25,274,481,410,43.3,1.376,0.713,0.84,4.548,0.023,0.947,1.257,0.909,1.099,288.4,80.7,,0.00154,0,0.17051,0,0,0,0.81567,0,0.01229,0,0,0,0,0,9.8797,53.9685,71.589,0,71.589,71.589,0,0,0,0,0,0,0,0,214.767,63.8482
4045,19,127,28,37,15,-4.974,0.169,20.052,0.229,1049.416,16.863,1012,1105,25.026,335,456,392,24.1,1.467,0.598,0.728,2.448,0.01,0.661,0.72,0.403,0.537,213.9,75.8,222,0,0,0.19969,0,0,0,0.78034,0,0.00922,0.00768,0,0,0,0.00307,31.2315,28.2508,49.59,0,49.59,49.59,0,0,0,0,0,0,0,0,148.77,59.4823
4046,20,103,26,36,14,-4.452,0.498,20.663,0.473,988.816,19.406,921,1046,25.115,269,426,345,31.8,1.482,0.431,0.622,3.001,0.037,0.834,0.906,0.482,0.617,206.8,77.6,212.2,0,0.00155,0.08049,0,0,0,0.887,0,0,0,0,0,0,0.03096,1.849,93.3315,56.234,0,56.234,56.234,0,0,0,0,0,0,0,0,168.702,95.1805
4047,20,97,44,37,16,-3.717,0.471,21.335,0.472,943.334,21.384,898,1002,25.053,213,382,312,40.6,1.306,0.422,0.809,3.816,0.062,1.06,1.212,0.782,1.076,279.4,79.2,291,0.01546,0.01237,0.12828,0,0,0.00155,0.6306,0,0,0.04173,0,0,0,0.17002,14.0621,144.3472,59.744,3.552,59.744,59.744,0,0,0,0,0,0,0,0,182.784,158.4093
4048,9,98,25,35,9,-3.764,0.425,21.113,0.317,986.686,7.609,951,1003,24.876,274,426,351,25.4,1.543,0.311,0.622,2.52,0.014,0.74,0.803,0.443,0.558,54.9,80.3,,0,0.00155,0.15765,0,0,0,0.80989,0,0.02009,0,0,0,0,0.01082,41.1937,31.1032,20.735,0,20.735,20.735,0,0,0,0,0,0,0,0,62.205,72.2969
4049,9,100,29,36,9,-3.507,0.5,21.185,0.389,1015.088,14.018,992,1046,24.692,243,451,361,34.2,1.507,0.228,0.442,3.051,0.064,0.96,1.033,0.535,0.725,255.9,77,248.8,0,0,0.00309,0,0,0,0.95363,0,0.04328,0,0,0,0,0,5.1827,57.435,33.348,0,33.348,33.348,0,0,0,0,0,0,0,0,100.044,62.6177
4050,22,93,31,34,14,-2.857,0.396,21.594,0.551,1083.088,23.726,1038,1148,24.451,243,427,355,42.2,1.416,0.559,0.691,3.496,0,1.159,1.235,0.639,0.894,252.8,74.1,261.4,0.00308,0.00154,0,0,0,0,0.98769,0,0,0,0,0,0,0.00769,15.4805,37.5404,33.954,0,33.954,33.954,0,0,0,0,0,0,0,0,101.862,53.0209
4051,17,63,40,29,13,-2.346,0.57,22.038,0.526,1112.025,21.339,1067,1146,24.384,227,427,332,51.7,1.416,0.535,0.702,3.811,0,1.333,1.406,0.756,1.047,250.9,76.3,260.9,0,0,0.01075,0,0,0,0.9831,0,0,0.00307,0,0,0,0.00307,49.2779,4.0413,81.123,0,81.123,81.123,0,0,0,0,0,0,0,0,243.369,53.3192
4052,22,76,57,28,10,-1.985,0.392,22.101,0.443,1115.012,16.372,1074,1143,24.086,222,389,299,38.7,1.397,0.52,0.364,2.978,0,1.097,1.165,0.613,0.914,280.4,78.1,297.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41.0913,0,82.991,0,82.991,82.991,0,0,0,0,0,0,0,0,248.973,41.0913
4053,20,79,41,27,11,-1.969,0.264,22.065,0.322,1139.551,8.764,1116,1163,24.034,238,366,301,28.8,1.516,0.471,0.698,2.191,0,0.734,0.778,0.47,0.694,244.8,76.1,251.7,0,0,0.00615,0,0,0,0.99077,0,0,0,0,0,0,0.00308,20.9809,27.1645,63.397,0,63.397,63.397,0,0,0,0,0,0,0,0,190.191,48.1454
4054,21,81,56,27,15,-1.792,0.432,22.252,0.452,1115.009,14.477,1088,1162,24.043,213,368,289,34.9,1.515,0.243,0.47,3.731,0,1.06,1.098,0.617,0.883,240.3,78.2,227.1,0,0,0,0,0,0,0.99691,0,0.00309,0,0,0,0,0,51.8063,1.5153,74.03,0,74.03,74.03,0,0,0,0,0,0,0,0,222.09,53.3216
4055,18,72,44,27,9,-1.864,0.36,22.103,0.393,1126.265,13.584,1096,1151,23.968,213,437,308,37.3,1.336,0.417,0.374,3.583,0.01,0.958,1.057,0.634,0.876,306.7,77.3,310,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26.5905,29.5433,69.084,0,69.084,69.084,0,0,0,0,0,0,0,0,207.252,56.1338
4056,18,66,54,27,7,-1.343,0.536,22.446,0.57,1116.549,17.255,1083,1143,23.789,183,442,300,47.4,1.354,0.594,0.605,4.003,0.064,1.204,1.325,0.733,0.971,272.4,78.7,263.3,0,0,0,0,0,0,0.99537,0,0,0,0,0,0,0.00463,0.7914,75.2173,72.245,0,72.245,72.245,0,0,0,0,0,0,0,0,216.735,76.0086
4057,21,55,61,30,22,-1.272,0.731,22.31,0.781,1120.471,10.544,1088,1143,23.582,177,547,355,73.1,1.315,0.615,0.739,7.832,0.123,2.009,2.176,1.271,1.561,286.9,76.5,284.6,0,0.00772,0.0463,0,0,0,0.9429,0,0,0,0,0,0,0.00309,0,22.1826,25.396,0,25.396,25.396,0,0,0,0,0,0,0,0,76.188,22.1826
4058,16,54,49,29,9,-1.128,1.019,21.957,1.139,1165.306,33.251,1094,1237,23.085,211,775,445,117.5,1.393,0.462,0.661,10.883,0.179,2.826,3.228,1.967,2.524,314.7,73,322,0,0,0.00927,0,0,0,0.99073,0,0,0,0,0,0,0,0,33.0287,62.552,0,62.552,62.552,0,0,0,0,0,0,0,0,187.656,33.0287
4059,15,80,25,37,10,-1.107,1.094,21.33,1.208,1170.909,47.58,1038,1240,22.437,273,970,586,128.3,1.304,0.575,0.704,10.022,0.132,3.667,3.931,2.094,2.852,295.3,75.9,307.1,0,0,0.02012,0,0,0,0.97988,0,0,0,0,0,0,0,3.0984,0,63.093,0,63.093,63.093,0,0,0,0,0,0,0,0,189.279,3.0984
4060,19,72,39,35,18,0.106,0.81,22.3,0.915,1117.339,29.338,1008,1158,22.194,284,765,493,90.3,1.218,0.75,0.739,8.203,0.03,2.551,2.835,1.545,2.113,258.4,77.1,252.2,0,0,0,0,0,0,0.99846,0,0.00154,0,0,0,0,0,38.0801,13.7116,63.201,0,63.201,63.201,0,0,0,0,0,0,0,0,189.603,51.7917
4061,18,79,37,36,13,-0.203,0.995,21.686,1.11,1194.183,39.936,1052,1265,21.889,300,866,553,114.5,1.189,0.666,0.412,7.946,0.119,2.784,2.944,1.471,1.964,325.3,74.9,339,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.7156,19.7015,79.592,0,79.592,79.592,0,0,0,0,0,0,0,0,238.776,30.4171
4062,11,90,43,33,3,-0.769,0.86,20.988,0.928,1168.431,38.179,1108,1321,21.757,397,931,686,95.1,1.175,0.784,0.778,9.093,0.072,2.53,2.663,1.559,2.135,231.4,77.7,230,0,0,0,0,0,0,0.96456,0.00154,0.02928,0,0,0,0,0.00462,0,33.0392,52.701,0,52.701,52.701,0,0,0,0,0,0,0,0,158.103,33.0392
4063,20,94,66,34,5,-0.499,1.615,21.08,1.734,1176.826,50.049,1097,1380,21.579,454,1388,721,177.3,1.343,0.428,0.662,13.86,0.173,2.684,3.776,2.879,3.664,237.4,78.2,248.3,0,0,0,0,0,0,0.53005,0,0.46995,0,0,0,0,0,5.7021,32.1403,56.258,0,56.258,56.258,0,0,0,0,0,131.2895,0,131.2895,168.774,37.8425
4064,19,103,45,34,9,1.481,0.791,22.725,0.792,1150.997,31.354,1106,1333,21.244,419,907,596,73.1,1.37,0.439,0.742,11.11,0.092,1.214,1.768,1.759,1.432,190.8,74.2,199.2,0,0.00154,0.00614,0,0,0,0.34869,0.0169,0.58065,0,0,0,0,0.04608,0,98.7919,33.433,0,33.433,33.433,0,0,0,0,0,3.8647,0,3.8647,100.299,98.7919
4174,13,134,30,37,10,-5.771,0.479,19.147,0.447,1137.639,15.755,1109,1176,24.919,350,548,446,44.9,1.451,0.648,0.798,2.705,0.01,0.981,1.011,0.524,0.786,247.3,72.5,240,0,0,0.14439,0,0,0,0.84332,0,0.00614,0,0,0,0,0.00614,32.3787,47.7585,66.636,0,66.636,66.636,0,0,0,0,0,0,0,0,199.908,80.1372
4175,13,119,49,38,10,-5.267,0.443,19.705,0.456,1104.156,19.939,1066,1147,24.972,349,517,433,37.4,1.199,0.821,0.788,3.575,0.014,1.05,1.12,0.581,0.775,271.1,77,262,0,0,0.01698,0,0,0,0.97222,0,0.00926,0.00154,0,0,0,0,25.5009,0,11.801,0,11.801,11.801,0,47.0021,0,0,0,0,0,47.0021,35.403,25.5009
4176,14,121,51,41,14,-4.895,0.354,20.25,0.474,1073.767,11.366,1047,1097,25.145,309,500,404,36.8,1.311,0.769,0.742,3.893,0.041,1.027,1.194,0.738,1.128,230.5,78.7,236.7,0,0,0.05255,0,0,0,0.93045,0,0.01237,0.00464,0,0,0,0,14.1218,80.1003,43.475,0,43.475,43.475,0,0,0,0,0,0,0,0,130.425,94.2221
4177,14,109,49,38,15,-4.879,0.331,20.3,0.465,1033.598,27.189,936,1081,25.179,275,472,384,29.1,1.481,0.59,0.761,2.393,0.014,0.634,0.733,0.462,0.638,209.7,74,221.3,0,0,0.18702,0,0,0,0.80062,0,0,0.00155,0,0,0,0.01082,0,126.7242,49.965,0,49.965,49.965,0,0,0,0,0,0,0,0,149.895,126.7242
4178,21,109,33,39,10,-4.593,0.492,20.546,0.501,959.837,30.569,918,1034,25.139,239,426,333,42.7,1.37,0.339,0.667,3.391,0.02,1.007,1.131,0.662,0.932,223.3,77.3,246.2,0,0,0.28019,0,0,0,0.6517,0,0.0031,0,0,0,0,0.06502,14.734,77.5738,86.292,0,86.292,86.292,0,0,0,0,0,0,0,0,258.876,92.3078
4179,16,95,36,37,11,-4.076,0.45,21.051,0.47,948.455,24.213,867,983,25.126,213,396,322,37.4,1.44,0.495,0.813,4.095,0,0.926,1.111,0.742,0.853,160.4,79.8,,0.00154,0.00308,0.20339,0,0,0,0.68105,0,0.00616,0.00462,0,0,0,0.10015,20.8411,66.8692,96.033,0,96.033,96.033,0,0,0,0,0,0,0,0,288.099,87.7104
4180,22,94,61,36,12,-3.761,0.427,21.332,0.503,967.964,9.341,945,992,25.093,213,396,322,45.2,1.362,0.53,0.721,4.399,0.03,1.04,1.287,0.882,1.137,224,78.5,228.8,0.00617,0.00617,0.10957,0,0,0,0.81636,0,0.00772,0.02469,0,0,0,0.02932,50.0481,43.3641,54.337,0,54.337,54.337,0,0,0,0,0,0,0,0,163.011,93.4122
4185,20,67,66,28,10,-1.969,0.276,22.046,0.296,1097.464,20.108,1027,1138,24.015,183,365,272,36.9,1.289,0.646,0.766,3.596,0,0.997,1.114,0.721,0.965,287.9,77.7,,0.00155,0.00155,0.04637,0,0,0,0.94281,0,0,0.00464,0,0,0,0.00309,77.5536,2.5464,66.395,0,66.395,66.395,0,0,0,0,0,160.6875,0,160.6875,199.185,80.1001
4186,18,76,59,27,10,-1.921,0.292,22.178,0.395,1088.445,14.502,1046,1122,24.099,183,364,272,30.1,1.499,0.32,0.6,2.63,0,0.956,0.957,0.487,0.701,229.5,78.1,220,0,0,0.00464,0,0,0,0.99382,0,0.00155,0,0,0,0,0,38.511,24.4358,65.417,0,65.417,65.417,0,0,0,0,0,0,0,0,196.251,62.9468
4187,21,76,65,27,17,-1.645,0.479,22.434,0.496,1090.506,10.383,1066,1113,24.079,183,340,266,34.7,1.484,0.221,0.425,2.935,0,1.042,1.104,0.601,0.805,354,80.5,,0,0,0,0,0,0,0.9892,0,0.0108,0,0,0,0,0,34.7155,0,121.394,0,121.394,121.394,0,0,0,0,0,0,0,0,364.182,34.7155
4188,20,61,38,28,16,-1.629,0.487,22.331,0.474,1097.413,7.408,1078,1113,23.96,208,366,278,29.9,1.45,0.455,0.725,2.898,0.023,0.844,0.891,0.463,0.65,292.2,77.4,288,0,0,0.00462,0,0,0,0.99538,0,0,0,0,0,0,0,1.9499,48.7206,46.455,0,46.455,46.455,0,0,0,0,0,0,0,0,139.365,50.6705
4189,18,74,44,35,10,-0.809,0.525,22.867,0.504,1082.066,15.394,1044,1117,23.676,183,366,264,39.3,1.448,0.469,0.607,3.193,0.081,1.143,1.21,0.598,0.896,241.4,78.5,239.1,0,0,0.02003,0,0,0,0.9661,0,0.01387,0,0,0,0,0,0,66.8226,61.637,0,61.637,61.637,0,0,0,0,0,0,0,0,184.911,66.8226
4190,25,44,46,34,13,-0.615,0.635,22.914,0.688,1115,13.152,1080,1145,23.529,174,518,291,66.8,1.44,0.407,0.795,7.001,0.101,1.662,1.83,1.114,1.346,318,74.6,318.5,0.01077,0.00308,0.04462,0,0,0.00154,0.87385,0,0,0,0,0,0,0.06615,0,84.2516,84.169,0,84.169,84.169,0,0,0,0,0,0,0,0,252.507,84.2516
4191,24,79,46,30,18,-0.331,0.801,22.703,0.827,1168.328,18.166,1136,1217,23.034,213,579,375,79.8,1.45,0.5,0.682,7.487,0.087,2.362,2.509,1.275,1.743,313.9,76.9,325.7,0,0.00769,0.02461,0,0,0,0.96769,0,0,0,0,0,0,0,34.121,30.0419,63.934,0,63.934,63.934,0,0,0,0,0,0,0,0,191.802,64.1629
4192,18,67,34,30,13,-0.123,1.012,22.613,1.11,1157.274,13.153,1123,1185,22.737,201,703,434,109.4,1.456,0.443,0.586,9.665,0.082,3.109,3.436,1.882,2.599,315.2,76.9,306.2,0,0,0.02157,0,0,0,0.97381,0,0,0,0,0,0,0.00462,70.6131,8.3911,54.697,0,54.697,54.697,0,0,0,0,0,0,0,0,164.091,79.0041
4193,10,102,42,36,8,0.135,0.911,22.818,0.928,1154.506,22.427,1116,1223,22.683,206,668,432,93,1.394,0.602,0.754,6.944,0.023,2.602,2.726,1.35,1.934,252.8,79.1,,0,0,0.00615,0,0,0,0.99385,0,0,0,0,0,0,0,4.9787,22.4445,77.048,0,77.048,77.048,0,0,0,0,0,0,0,0,231.144,27.4233
4194,18,70,30,31,3,-0.12,0.863,22.22,0.947,1165.035,18.393,1133,1210,22.341,258,711,507,96.8,1.132,0.819,0.747,8.597,0.032,2.637,2.781,1.51,2.119,314,75.9,307.1,0,0,0.00462,0,0,0,0.9923,0,0.00308,0,0,0,0,0,8.9957,32.4785,68.306,0,68.306,68.306,0,0,0,0,0,0.4924,0,0.4924,204.918,41.4742
4195,9,79,24,32,5,-0.523,0.915,21.531,0.994,1151.651,32.037,1059,1212,22.054,383,1097,607,105.5,1.076,0.864,0.752,11.175,0.037,2.401,2.579,1.407,1.81,299.6,75.5,308.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.8605,0,54.391,0,54.391,54.391,0,0,0,0,0,0,0,0,163.173,15.8605
4196,12,88,65,35,7,-0.033,0.87,21.712,0.845,1171.971,21.182,1121,1209,21.745,422,862,622,92.5,1.385,0.506,0.641,7.899,0.037,2.094,2.317,1.288,1.731,173.5,76.7,181.3,0,0,0.00155,0,0,0,0.6548,0,0.34365,0,0,0,0,0,24.421,39.8518,84,0,84,84,0,0,0,0,0,42.3246,0,42.3246,252,64.2728
4197,22,93,55,37,20,1.354,0.844,22.989,0.874,1096.734,23.48,1048,1146,21.635,362,853,523,89,1.461,0.432,0.668,11.916,0.127,1.834,2.378,1.998,1.752,215.6,72.5,212.9,0,0,0.01084,0,0,0.0031,0.39628,0.0031,0.55108,0,0,0,0,0.0356,21.2723,81.92,98.823,0,98.823,98.823,0,0,0,0,0,0,0,0,296.469,103.1923
4307,20,113,52,36,16,-5.19,0.774,19.643,0.767,1111.08,11.361,1078,1139,24.833,174,473,339,81.4,1.364,0.406,0.876,3.615,0,1.04,1.105,0.604,0.785,306.4,53,311.4,0.01698,0.01235,0.125,0.00154,0.00154,0.00154,0.4784,0,0.00463,0.22685,0,0,0,0.13117,0,100.4466,7.422,0,7.422,7.422,0,0,0,0,0,0,0,0,22.266,100.4466
4308,11,113,57,36,8,-5.302,0.459,19.542,0.514,1100.311,18.835,1052,1153,24.844,274,482,386,38.1,1.548,0.505,0.718,2.812,0.043,0.963,0.991,0.515,0.75,277.1,72.6,284.3,0,0,0.07585,0,0,0,0.92105,0,0,0,0,0,0,0.0031,0,109.0762,32.39,0,32.39,32.39,0,0.8209,0,0,0,0,0,0.8209,97.17,109.0762
4309,18,119,57,38,15,-4.68,0.483,20.501,0.516,1042.609,23.197,995,1089,25.18,304,464,366,33.9,1.53,0.563,0.733,3.217,0.01,0.854,0.981,0.624,0.845,300.2,75.8,286.7,0.00154,0.00154,0.0678,0,0,0,0.8906,0,0.0077,0.01387,0,0,0,0.01695,1.959,105.4347,36.394,0,36.394,36.394,0,0,0,0,0,0,0,0,109.182,107.3938
4310,11,96,47,37,13,-4.314,0.464,21.116,0.469,989.666,34.876,934,1059,25.43,275,427,345,37.8,1.466,0.575,0.776,3.001,0.01,0.924,1.019,0.62,0.856,253.6,74.5,258,0,0,0.16383,0,0,0,0.80835,0,0,0.01237,0,0,0,0.01546,37.4408,45.7006,49.873,0,49.873,49.873,0,0,0,0,0,0,0,0,149.619,83.1414
4311,13,85,27,39,10,-4.422,0.494,20.855,0.37,938.23,14.825,915,989,25.277,244,391,322,28.6,1.437,0.461,0.765,2.929,0,0.715,0.823,0.508,0.724,260.2,78.6,241.4,0.00155,0.00309,0.13756,0,0,0,0.72952,0,0,0.00309,0,0,0,0.12519,13.1365,134.4573,30.678,0,30.678,30.678,0,0,0,0,0,0,0,0,92.034,147.5938
4319,18,78,69,28,11,-1.943,0.297,22.239,0.427,1038.344,33.406,979,1111,24.182,183,305,237,29.3,1.493,0.412,0.779,3.08,0,0.806,0.825,0.616,1.026,269.4,76.6,270.9,0.01543,0.00772,0.1034,0,0,0,0.81481,0.00154,0.00463,0.01235,0,0,0,0.04012,82.6703,67.7561,78.549,0,78.549,78.549,0,0,0,0,0,66.1712,0,66.1712,235.647,150.4265
4320,26,77,61,29,13,-1.855,0.352,22.474,0.5,1062.228,16.713,1020,1087,24.329,183,305,251,32.9,1.514,0.48,0.818,2.858,0,0.832,0.866,0.546,0.751,339.6,76.9,348.6,0.00309,0.00154,0.02469,0,0,0,0.9429,0,0.0108,0.00154,0,0,0,0.01543,65.4096,28.6001,33.652,0,33.652,33.652,0,0,0,0,0,0,0,0,100.956,94.0097
4321,18,72,62,29,10,-1.293,0.459,22.715,0.455,1063.854,15.901,1025,1102,24.008,166,335,240,35.4,1.454,0.493,0.724,2.427,0.032,0.916,0.983,0.498,0.702,243,75,244.2,0.00464,0,0.05418,0,0,0,0.90402,0,0.03096,0,0,0,0,0.00619,28.8486,55.7078,54.116,0,54.116,54.116,0,0,0,0,0,0,0,0,162.348,84.5564
4322,13,71,29,34,12,-0.755,0.448,22.971,0.316,1070.489,10.434,1032,1087,23.726,183,335,254,29.3,1.372,0.672,0.789,2.559,0.037,0.851,0.899,0.455,0.664,259,78.8,257.5,0,0,0.0031,0,0,0,0.99071,0,0.00619,0,0,0,0,0,2.7027,28.7843,30.731,0,30.731,30.731,0,0,0,0,0,0,0,0,92.193,31.4869
4323,23,89,53,34,19,-0.204,0.403,23.387,0.488,1076.941,16.052,1027,1100,23.591,168,305,235,35.3,1.465,0.444,0.739,2.989,0.087,1.074,1.155,0.596,0.822,241.9,80.7,,0.00463,0.00926,0.09568,0,0,0.00154,0.84568,0.00309,0.01389,0,0,0,0,0.02623,0,115.3375,73.109,0,73.109,73.109,0,0,0,0,0,0,0,0,219.327,115.3375
4324,20,90,29,29,12,-0.349,0.477,23.104,0.435,1116.881,12.385,1096,1148,23.453,197,396,282,39.7,1.376,0.363,0.671,3.813,0.037,1.197,1.228,0.627,0.908,334.7,76,334.2,0,0,0.00155,0,0,0,0.99845,0,0,0,0,0,0,0,33.9019,0,52.086,0,52.086,52.086,0,0,0,0,0,0,0,0,156.258,33.9019
4325,20,83,40,30,10,0.158,0.672,23.342,0.694,1148.309,15.577,1101,1187,23.184,180,538,317,66.6,1.409,0.578,0.598,5.596,0.165,1.805,2.004,1.13,1.533,329.1,76.9,330,0,0,0.00309,0,0,0,0.99691,0,0,0,0,0,0,0,22.9381,25.9911,63.885,0,63.885,63.885,0,0,0,0,0,0,0,0,191.655,48.9292
4326,19,81,44,34,17,0.213,0.861,23.32,0.961,1157.077,23.376,1108,1216,23.107,183,587,362,89.4,1.479,0.461,0.683,7.67,0.122,2.398,2.489,1.303,1.709,247.9,76.9,248.9,0,0,0.034,0,0,0,0.95827,0,0,0,0,0,0,0.00773,0,66.5777,76.887,0,76.887,76.887,0,0,0,0,0,0,0,0,230.661,66.5777
4329,10,87,21,37,6,-1.011,0.897,21.123,1.018,1201.462,28.874,1154,1285,22.134,441,862,634,101.2,1.35,0.563,0.74,7.51,0.082,2.073,2.335,1.394,1.858,1,76.1,0,0,0,0.03082,0,0,0,0.94145,0.01233,0.01541,0,0,0,0,0,23.0475,36.3692,77.064,0,77.064,77.064,0,0,0,0,0,80.4185,0,80.4185,231.192,59.4166
4330,23,97,68,37,17,-0.823,1.865,21.032,1.985,1267.52,134.044,1059,1622,21.855,385,1211,675,196.7,1.373,0.568,0.723,15.313,0.043,3.192,3.857,2.747,3.481,139.4,73.7,149.7,0,0,0.00769,0,0,0,0.89385,0,0.09692,0,0,0,0,0.00154,0,22.3699,47.248,0,47.248,47.248,0,0,0,0,0,347.433,0,347.433,141.744,22.3699
