latt,Year,-120,-119,-118,-117,-116,-115,-114,-113,-112,-111,-110,-109,-108,-107,-106,-105,-104,-103,-102,-101,-100,-99,-98,-97,-96,-95,-94,-93,-92,-91,-90,-89,-88,-87,-86,-85,-84,-83,-82,-81,-80,-79,-78,-77,-76,-75,-74,-73,-72,-71,-70,-69,-68,-67,-66,-65,-64,-63,-62,-61,-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46,-45,-44,-43,-42,-41,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150
-19,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064,0.112,0.096,0.136,0.16,0.24,0.544,0.432,0.496,0.472,0.472,0.464,0.488,0.488,0.416,0.376,0.416,0.408,0.368,0.344,0.344,0.384,0.392,0.336,0.368,0.376,0.432,0.536,0.424,0.416,0.504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.144,0.152,0.128,0.192,0.184,0.168,0.176,0.168,0.232,0.24,0.16,0.152,0.176,0.208,0.224,0.2,0.24,0.208,0.232,0.392,0.336,0.52,,,,,,,,,,0.32,0.256,0.248,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.192,0.2,0.2,0.184,0.2,0.208,0.208,0.248,0.304,0.288,0.256,0.232,0.248,0.256,0.208,0.152,0.136,0.184,0.248,0.224,0.216,0.24,0.352,0.32,0.336,0.392,,,,
-18,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.096,0.12,0.136,0.144,0.216,0.28,0.504,0.448,0.56,0.432,0.496,0.552,0.552,0.488,0.408,0.432,0.408,0.384,0.408,0.36,0.264,0.352,0.328,0.312,0.336,0.352,0.4,0.52,0.4,0.408,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,0.128,0.168,0.152,0.12,0.192,0.192,0.192,0.216,0.208,0.224,0.184,0.2,0.184,0.184,0.208,0.208,0.24,0.232,0.24,0.296,0.352,0.352,0.464,0.392,,,,,,,,0.304,0.272,0.248,0.24,0.44,0.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.264,0.248,0.208,0.208,0.192,0.2,0.208,0.296,0.28,0.264,0.264,0.256,0.2,0.168,0.184,0.232,0.232,0.208,0.216,0.24,0.256,0.264,0.288,0.504,,,,,
-17,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,0.072,0.16,0.152,0.16,0.192,0.296,0.544,0.488,0.584,0.56,0.544,0.504,0.528,0.512,0.576,0.416,0.408,0.4,0.392,0.368,0.304,0.264,0.304,0.328,0.344,0.32,0.344,0.4,0.512,0.488,0.392,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.072,0.152,0.168,0.168,0.2,0.216,0.208,0.208,0.216,0.216,0.2,0.176,0.192,0.2,0.192,0.216,0.176,0.192,0.224,0.264,0.216,0.248,0.256,0.344,0.384,0.392,,,,,,,0.336,0.232,0.248,0.232,0.328,0.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.312,0.264,0.24,0.2,0.2,0.208,0.224,0.24,0.28,0.232,0.312,0.28,0.264,0.264,0.248,0.304,0.296,0.216,,0.24,0.264,0.288,0.312,0.544,,,,,
-16,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024,0.104,0.152,0.192,0.176,0.288,0.432,0.608,0.624,0.656,0.656,0.52,0.552,0.504,0.408,0.464,0.544,0.536,0.488,0.448,0.456,0.432,0.36,0.256,0.288,0.288,0.296,0.32,0.32,0.328,0.44,0.392,0.4,0.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.16,0.192,0.2,0.264,0.264,0.248,0.24,0.248,0.232,0.2,0.208,0.256,0.224,0.192,0.192,0.208,0.192,0.208,0.216,0.208,0.208,0.24,0.4,0.448,0.344,0.272,0.384,,,,,,0.352,0.336,0.312,0.288,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.248,0.248,0.256,0.208,0.208,0.2,0.24,0.232,0.304,0.312,0.304,0.264,0.264,0.32,,,,0.232,0.256,0.304,0.352,0.544,,,,,
-15,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024,0.128,0.168,0.184,0.2,0.224,0.328,0.584,0.616,0.552,0.584,0.6,0.592,0.496,0.464,0.488,0.512,0.544,0.448,0.424,0.424,0.448,0.416,0.456,0.368,0.248,0.224,0.296,0.272,0.32,0.36,0.272,0.376,0.44,0.44,0.472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,0.176,0.256,0.256,0.304,0.376,0.368,0.312,0.368,0.336,0.224,0.272,0.304,0.264,0.232,0.248,0.232,0.256,0.216,0.216,0.232,0.24,0.328,0.256,0.264,0.344,0.328,0.36,0.416,,,,,,,0.368,0.376,0.496,0.544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.264,0.272,0.2,0.216,0.224,0.24,0.264,0.296,0.288,0.28,0.272,,,,,,,0.32,0.392,0.424,0.528,,,,,
-14,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024,0.176,0.232,0.24,0.232,0.2,0.184,0.504,0.56,0.488,0.464,0.464,0.504,0.592,0.616,0.48,0.472,0.256,0.36,0.48,0.384,0.336,0.376,0.344,0.392,0.36,0.24,0.216,0.288,0.256,0.304,0.312,0.28,0.28,0.256,0.272,0.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,0.184,0.224,0.224,0.296,0.376,0.424,0.408,0.408,0.408,0.216,0.264,0.36,0.32,0.28,0.328,0.272,0.256,0.232,0.208,0.248,0.304,0.256,0.264,0.288,0.264,0.256,0.312,0.36,,,,,,,,0.472,0.608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.256,0.264,,,0.304,0.288,0.28,0.288,0.248,0.288,,,,,,,0.4,0.448,,,,,,,
-13,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.144,0.232,0.288,0.224,0.192,0.272,0.584,0.6,0.528,0.432,0.304,0.408,0.432,0.632,0.544,0.504,0.432,0.472,0.424,0.56,0.44,0.528,0.576,0.408,0.352,0.288,0.304,0.248,0.28,0.264,0.352,0.352,0.272,0.272,0.376,0.272,0.448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.232,0.288,0.352,0.384,0.392,0.392,0.4,0.344,0.224,0.312,0.376,0.376,0.376,0.36,0.312,0.304,0.288,0.272,0.216,0.232,0.304,0.384,0.4,0.336,0.24,0.232,0.28,,,,,,,,,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.304,0.248,0.288,0.312,0.288,0.296,0.288,,,,,,0.368,0.496,,,,,,,
-12,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.152,0.216,0.432,0.584,0.48,0.64,0.608,0.6,0.568,0.48,0.464,0.496,0.56,0.472,0.56,0.464,0.56,0.592,0.552,0.544,0.472,0.576,0.592,0.616,0.488,0.216,0.264,0.232,0.24,0.216,0.288,0.312,0.288,0.272,0.4,0.352,0.32,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.232,0.304,0.328,0.336,0.4,0.424,0.4,0.264,0.264,0.4,0.456,0.408,0.376,0.328,0.336,0.312,0.288,0.328,0.216,0.272,,0.392,0.392,0.288,0.224,0.208,0.336,,,,,,,,,0.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.272,0.28,0.336,0.32,0.32,0.264,,,,,,0.368,,,,,,,,
-11,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.208,0.336,0.584,0.688,0.64,0.6,0.608,0.64,0.544,0.544,0.52,0.56,0.472,0.408,0.4,0.496,0.608,0.608,0.632,0.552,0.544,0.504,0.536,0.584,0.464,0.336,0.272,0.216,0.256,0.24,0.32,0.296,0.264,0.272,0.224,0.416,0.376,0.392,0.504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.216,0.32,0.36,0.368,0.424,0.416,0.4,0.304,0.368,0.432,0.472,0.408,0.352,0.336,0.32,0.248,0.288,0.328,0.28,0.232,0.44,0.4,0.328,0.312,0.192,0.288,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.312,,,,,,,,,,0.504,,,,,,,,
-10,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.176,0.2,0.592,0.608,0.624,0.608,0.624,0.632,0.592,0.48,0.496,0.52,0.568,0.544,0.52,0.576,0.592,0.6,0.536,0.576,0.528,0.608,0.528,0.584,0.576,0.632,0.528,0.296,0.208,0.272,0.248,0.312,0.264,0.264,0.248,0.264,0.328,0.296,0.4,0.488,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.208,0.32,0.368,0.344,0.416,0.432,0.368,0.4,0.368,0.4,0.408,0.384,0.312,0.232,0.248,0.272,0.304,0.312,0.296,0.296,0.368,0.384,0.352,0.28,0.152,0.288,0.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.624,0.544
-9,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.136,0.2,0.52,0.656,0.616,0.6,0.616,0.616,0.64,0.584,0.536,0.504,0.568,0.504,0.6,0.592,0.584,0.576,0.6,0.536,0.6,0.544,0.544,0.584,0.608,0.52,0.496,0.528,0.352,0.224,0.28,0.304,0.344,0.344,0.336,0.208,0.176,0.144,0.152,0.216,0.4,0.528,0.616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.32,0.216,0.248,0.304,0.424,0.416,0.352,0.384,0.376,0.368,0.304,0.296,0.264,0.216,0.2,0.248,0.296,0.296,0.232,0.336,0.344,0.392,0.32,0.216,0.136,0.272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.416,0.416,,,,,,,,,,,,,,,,,,,,,,0.52,0.632,0.592,
-8,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.072,0.152,0.304,0.56,0.648,0.648,0.632,0.632,0.584,0.576,0.576,0.56,0.576,0.544,0.576,0.576,0.608,0.552,0.624,0.56,0.52,0.56,0.512,0.576,0.528,0.552,0.44,0.416,0.48,0.336,0.296,0.272,0.32,0.368,0.384,0.36,0.288,0.208,0.184,0.184,0.184,0.288,0.408,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.152,0.336,0.304,0.336,0.408,0.416,0.384,0.392,0.408,0.376,0.368,0.288,0.264,0.216,0.256,0.312,0.28,0.264,0.264,0.144,0.208,0.2,0.304,0.376,0.256,0.176,0.368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.416,0.368,0.408,,,,0.4,,0.368,,,,,,0.408,,,,,,,,,,,,0.568,,0.352,0.424,0.616,0.664,,,0.568,0.48,,,
-7,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.232,0.208,0.512,0.648,0.616,0.632,0.616,0.608,0.584,0.616,0.568,0.616,0.544,0.512,0.584,0.608,0.584,0.6,0.608,0.592,0.552,0.56,0.576,0.52,0.56,0.472,0.464,0.4,0.384,0.392,0.288,0.264,0.296,0.336,0.32,0.312,0.28,0.24,0.224,0.328,0.224,0.232,0.224,0.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168,0.264,0.296,0.344,0.368,0.392,0.384,0.448,0.448,0.408,0.384,0.272,0.272,0.28,0.272,0.328,0.24,0.232,0.208,0.2,0.184,0.152,0.152,0.24,0.264,0.184,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.224,0.304,0.392,0.392,0.312,0.304,0.216,,,,,,,,,,,,,,,,,,,,,,,,,0.352,0.432,0.656,0.624,0.712,0.688,0.664,0.528,0.528,,,,
-6,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.056,0.12,0.272,0.224,0.456,0.6,0.632,0.608,0.608,0.568,0.584,0.592,0.56,0.544,0.52,0.536,0.576,0.592,0.576,0.56,0.608,0.592,0.568,0.584,0.584,0.56,0.504,0.52,0.456,0.472,0.384,0.44,0.432,0.368,0.344,0.328,0.36,0.4,0.36,0.272,0.208,0.248,0.224,0.192,0.192,0.392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.248,0.296,0.384,0.4,0.432,0.408,0.48,0.456,0.328,0.28,0.28,0.28,0.36,0.336,0.36,0.336,0.248,0.224,0.168,0.168,0.176,0.152,0.152,0.2,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.304,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,0.424,,,,,0.52,0.672,0.68,0.608,0.52,0.6,0.536,0.536,0.416,,,
-5,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024,0.216,0.44,0.416,0.552,0.592,0.616,0.592,0.568,0.552,0.608,0.568,0.536,0.52,0.536,0.576,0.576,0.568,0.56,0.584,0.616,0.6,0.536,0.552,0.56,0.512,0.528,0.472,0.448,0.504,0.544,0.488,0.456,0.376,0.456,0.424,0.416,0.488,0.384,0.24,0.192,0.232,0.208,0.224,0.16,0.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.096,0.2,0.272,0.376,0.4,0.424,0.4,0.408,0.408,0.344,0.288,0.272,0.312,0.288,0.384,0.432,0.432,0.264,0.232,0.208,0.16,0.184,0.176,0.168,0.176,0.336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.408,0.392,,,,,,,,,,,,,,,0.416,,0.472,,,,,,,,,,,,,,,,0.504,0.52,0.416,0.44,0.544,0.4,0.552,0.56,,,,,
-4,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.288,0.44,0.56,0.552,0.528,0.552,0.576,0.576,0.56,0.536,0.576,0.552,0.56,0.552,0.552,0.56,0.6,0.608,0.6,0.592,0.576,0.552,0.608,0.568,0.536,0.52,0.52,0.528,0.544,0.544,0.528,0.528,0.552,0.56,0.496,0.424,0.48,0.416,0.296,0.264,0.224,0.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.016,0.12,0.216,0.32,0.36,0.384,0.424,0.408,0.44,0.4,0.392,0.248,0.328,0.416,0.416,0.472,0.464,0.344,0.272,0.264,0.232,0.152,0.144,0.2,0.168,0.152,0.104,0.432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.328,0.288,0.288,,,,,,,,,,,,,,,0.376,,0.496,,,,,,,,,,,,,0.248,0.384,0.36,0.368,0.336,0.368,0.552,0.576,0.52,0.584,,,,,,
-3,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,0.328,0.592,0.536,0.528,0.536,0.56,0.544,0.552,0.544,0.512,0.576,0.528,0.512,0.52,0.576,0.576,0.592,0.6,0.568,0.56,0.536,0.584,0.56,0.56,0.576,0.568,0.568,0.552,0.568,0.544,0.544,0.552,0.552,0.48,0.448,0.472,0.448,0.344,0.352,0.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.024,0.032,0.08,0.256,0.256,0.336,0.32,0.312,0.392,0.424,0.392,0.408,0.304,0.32,0.36,0.416,0.488,0.344,0.336,0.28,0.288,0.192,0.144,0.128,0.2,0.208,0.288,0.112,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.296,0.256,0.36,,,,,,,0.448,0.344,0.072,0.336,0.344,,,0.432,0.44,0.576,0.576,,,,0.48,,0.528,0.472,0.544,,,0.504,0.536,0.528,0.416,0.416,0.44,0.6,0.632,0.552,0.536,,,,,,,,
-2,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.088,0.304,0.192,0.552,0.528,0.56,0.56,0.552,0.496,0.552,0.552,0.512,0.512,0.544,0.568,0.592,0.624,0.624,0.664,0.64,0.608,0.576,0.584,0.536,0.512,0.52,0.48,0.536,0.584,0.584,0.544,0.504,0.568,0.584,0.576,0.52,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,0.12,0.216,0.32,0.224,0.28,0.336,0.336,0.392,0.4,0.416,0.456,0.448,0.36,0.376,0.392,0.408,0.448,0.368,0.336,0.28,0.256,0.272,0.2,0.16,0.192,0.152,0.144,0.152,0.096,0.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,0.384,0.368,0.12,0.16,0.376,,,,0.384,0.416,0.264,0.256,0.056,0.136,0.28,,,0.496,0.512,0.56,,,,,,,,,,,0.56,0.504,0.456,,0.56,0.544,0.52,0.52,,,,,,,,,,,
-1,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.272,0.208,0.536,0.528,0.576,0.544,0.504,0.448,0.608,0.512,0.48,0.512,0.52,0.544,0.536,0.56,0.632,0.632,0.648,0.648,0.6,0.568,0.56,0.568,0.56,0.536,0.568,0.56,0.56,0.552,0.528,0.448,0.568,0.536,0.472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.136,0.144,0.352,0.352,0.224,0.312,0.352,0.408,0.448,0.464,0.44,0.472,0.392,0.408,0.408,0.448,0.44,0.472,0.416,0.336,0.224,0.304,,,0.368,0.32,0.232,0.224,0.184,0.08,0.128,0.368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.456,0.32,0.216,0.184,,,,,,0.424,0.456,0.408,0.248,0.032,0.104,0.184,,,,0.496,0.464,0.496,,,,,,,,,0.544,0.56,0.472,,,,,,,,,,,,,,,,,
0,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.368,0.176,0.384,0.496,0.576,0.552,0.504,0.448,0.52,0.496,0.44,0.512,0.552,0.528,0.544,0.624,0.616,0.608,0.64,0.632,0.608,0.608,0.6,0.576,0.576,0.6,0.6,0.584,0.552,0.496,0.416,0.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.072,0.16,0.304,0.4,0.44,0.392,0.384,0.384,0.464,0.552,0.496,0.488,0.472,0.44,0.488,0.544,0.504,0.456,0.448,0.368,0.424,0.336,0.272,,,0.4,0.384,0.368,0.28,0.16,0.088,0.08,0.144,0.336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.512,0.424,0.256,0.2,,,,,,0.288,0.416,0.392,0.384,0.384,0.216,0.216,0.144,0.168,,,,,,,,,,0.464,,,,,,,,,,,,,,,,,,,,,,,
1,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,0.056,0.216,0.552,0.536,0.528,0.512,0.552,0.48,0.408,0.48,0.536,0.568,0.504,0.544,0.592,0.544,0.552,0.552,0.592,0.616,0.616,0.608,0.56,0.568,0.584,0.608,0.6,0.56,0.472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.216,0.384,0.424,0.464,0.44,0.448,0.432,0.448,0.576,0.552,0.504,0.496,0.48,0.504,0.512,0.472,0.464,0.488,0.48,0.488,0.432,0.456,0.48,0.504,0.432,0.48,0.304,0.168,0.128,0.088,0.08,0.088,0.232,0.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.416,0.464,0.48,0.304,0.216,,,,,,0.264,0.328,0.368,0.36,0.4,0.304,0.176,0.392,0.4,,,0.376,0.408,0.384,0.4,0.368,,,,0.48,,,,,,,,,,,,,,,,,,,,,,
2,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.184,0.128,0.192,0.464,0.52,0.512,0.576,0.6,0.504,0.496,0.52,0.568,0.544,0.544,0.624,0.632,0.616,0.592,0.552,0.576,0.616,0.624,0.624,0.496,0.624,0.592,0.584,0.568,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.304,0.496,0.472,0.496,0.488,0.496,0.552,0.56,0.536,0.576,0.592,0.44,0.456,0.464,0.488,0.424,0.504,0.528,0.504,0.496,0.336,0.504,0.504,0.488,0.4,0.344,0.128,0.128,0.072,0.064,0.088,0.12,0.176,0.28,0.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,0.44,0.376,,0.496,,,,,,0.144,0.168,0.304,0.376,0.384,0.392,0.272,0.408,0.448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168,0.144,0.2,0.568,0.632,0.584,0.592,0.552,0.488,0.48,0.504,0.552,0.624,0.608,0.6,0.632,0.592,0.432,0.392,0.584,0.6,0.616,0.56,0.6,0.608,0.584,0.552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176,0.464,0.48,0.56,0.472,0.52,0.52,0.536,0.576,0.64,0.584,0.44,0.464,0.488,0.52,0.48,0.568,0.568,0.536,0.552,0.48,0.504,0.56,0.504,0.328,0.112,0.032,0.064,0.088,0.104,0.128,0.128,0.12,0.16,0.16,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,0.312,,,0.392,0.288,,,,,,,,,0.304,0.352,0.352,0.432,0.536,0.552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.152,0.16,0.248,0.48,0.448,0.368,0.512,0.512,0.48,0.504,0.504,0.576,0.632,0.632,0.656,0.544,0.28,0.376,0.584,0.6,0.6,0.608,0.56,0.584,0.568,0.544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.464,0.56,0.568,0.504,0.56,0.512,0.56,0.616,0.52,0.496,0.448,0.528,0.544,0.528,0.624,0.608,0.576,0.592,0.568,0.544,0.552,0.552,0.448,0.248,0.056,0.016,0.048,0.168,0.208,0.144,0.12,0.096,0.12,0.168,0.12,0.128,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.192,0.416,,,0.32,0.464,0.376,,,,,,,,,,,0.384,0.328,0.544,0.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.264,0.296,0.304,0.32,0.424,0.376,0.424,0.432,0.464,0.304,0.464,0.544,0.608,0.616,0.608,0.504,0.36,0.504,0.568,0.576,0.584,0.592,0.544,0.568,0.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.192,0.312,,,,,,,,,,,,,0.088,0.16,0.216,0.176,0.392,0.536,0.544,0.512,0.472,0.456,0.488,0.496,0.512,0.512,0.448,0.456,0.488,0.504,0.528,0.568,0.552,0.584,0.552,0.568,0.52,0.504,0.52,0.392,0.168,0.088,0.096,0.12,0.16,0.192,0.16,0.128,0.096,0.08,0.096,0.096,0.112,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176,0.208,,,,0.432,0.48,0.36,,,,,,,,,,,0.384,0.328,0.408,0.344,0.392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
